set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,149.42153334719225,217.47302077068133,5,True,24.578333124518394,1.0254724642555264,1.0281279823640876
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,144.594739223925,209.20844059648678,5,True,24.853499606251717,0.9923464190787589,0.989056257009517
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,148.36806111048654,215.96730327281892,5,True,25.128833055496216,1.0182425373072517,1.021009534808609
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0005_flat_0p3_late_bias_cal.fits,2461181.6898260415,144.9209892938914,211.35028717251316,5,True,25.403999537229538,0.9945854568915662,0.9991820757935651
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0006_flat_0p3_late_bias_cal.fits,2461181.6900171298,146.57960484015547,215.37744831483514,5,True,25.679166689515114,1.005968451921659,1.018220929648805
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0007_flat_0p3_late_bias_cal.fits,2461181.6902081016,145.51317930388612,212.7261521491307,5,True,25.95416620373726,0.9986496271303076,1.0056866310593275
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0008_flat_0p3_late_bias_cal.fits,2461181.690400463,148.43686330751797,212.85988951232338,5,True,26.231166645884514,1.018714723323253,1.0063188893730195
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_0p3_late_bias_cal.fits,2461181.690591667,138.0109189988479,208.08867264604166,5,True,26.506500095129013,0.9471619921813484,0.983762429023281
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_0p3_late_bias_cal.fits,2461181.690783102,148.33610960223973,208.87166973366996,5,True,26.782166808843613,1.0180232557139997,0.9874641351615754
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_0p3_late_bias_cal.fits,2461181.690974884,142.84165765981496,211.75520778949024,5,True,27.058333083987236,0.980315108521855,1.0010963832119057
